pagename_zonesante,province,antenne,zonesante,pagename_province,pagename_antenne,iso3,grid3id,date,edit_par,source_acronym,sourceid,Shape_Length,Shape_Area,xmin,ymin,xmax,ymax
COD_Haut-Katanga_Lubumbashi_Pweto,Haut-Katanga,Lubumbashi,Pweto,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,fdlN13eHB5u,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,5.939683063194876,0.797149401620547,28.371399297000039,-8.664023845999964,29.742383158000052,-7.611719151999978
COD_Haut-Katanga_Lubumbashi_Ruashi,Haut-Katanga,Lubumbashi,Ruashi,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,YFSLTwHFlOk,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.580146022111362,0.009070170467619,27.513742989000036,-11.712963078999962,27.651120712000079,-11.569947496999930
COD_Haut-Katanga_Lubumbashi_Sakania,Haut-Katanga,Lubumbashi,Sakania,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,CSwaGvyMS6Z,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,8.689602628813029,1.637272709329674,27.672689277000075,-13.455995875999974,29.810976776000075,-11.879598772999941
COD_Haut-Katanga_Lubumbashi_Tshamilemba,Haut-Katanga,Lubumbashi,Tshamilemba,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,BdGu22qs6aS,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.209602608857239,0.001564330761257,27.485560100000043,-11.663081108999961,27.529024222000032,-11.598004830999969
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.027524050254424,0.000033536908952,27.256316399000070,-11.765220105999958,27.264627178000069,-11.758976213999972
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.039584898958052,0.000058887010873,27.267853610000031,-11.757067891999952,27.283177239000054,-11.748514520999947
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.004596948446544,0.000001278724501,27.497383941000066,-11.687778588999947,27.498630229000071,-11.686051641999939
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.030352368199695,0.000047289684511,27.490775708000058,-11.682234261999952,27.496427894000078,-11.670422338999970
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.008307568109947,0.000004311953341,27.470565022000073,-11.661772503999941,27.473353520000046,-11.658951772999956
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.005201894998721,0.000001730549181,27.464203888000043,-11.655446927999947,27.465953803000048,-11.654197547999956
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.007691009349021,0.000003158797123,27.486682302000077,-11.643144170999960,27.488064220000069,-11.640064091999932
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.011832199890688,0.000007990346242,27.485493537000025,-11.623848582999926,27.489895054000044,-11.620163439999942
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.026161464368346,0.000036619450820,27.467556936000051,-11.606143851999946,27.475777190000031,-11.599613308999949
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.011383549299814,0.000005805797892,27.492191159000072,-11.581536771999936,27.496150310000075,-11.578722669999934
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.031211749832007,0.000033939354120,27.475244392000036,-11.562298322999936,27.483362639000063,-11.552482534999967
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.164820071058931,0.000631276144856,26.664990706000026,-11.038547010999935,26.706620321000059,-11.003082664999965
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.067060091465077,0.000216361203546,26.785679201000050,-11.011429957999951,26.804874010000049,-10.994282587999976
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.032006266944093,0.000044494805555,26.672437542000068,-10.988706802999957,26.683544027000039,-10.977837607999959
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.020127517744785,0.000019181515269,26.731505058000039,-10.979732370999955,26.734919388000037,-10.971770760999959
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.067714936361286,0.000175786227659,27.226885848000052,-10.767657747999976,27.243534550000049,-10.750465602999952
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.003122366955007,0.000000584653336,25.498821721000070,-10.716316506999931,25.499619469000038,-10.715244447999964
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.040211099909603,0.000034995644461,25.502389270000037,-10.719443914999943,25.510873396000079,-10.709354886999961
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.034854533408331,0.000051547216210,25.463685757000064,-10.518755128999942,25.475218319000078,-10.509367554999926
COD_Haut-Katanga_Lubumbashi_Vangu,Haut-Katanga,Lubumbashi,Vangu,COD_Haut-Katanga,COD_Haut-Katanga_Lubumbashi,COD,uIuYpiQm6m8,2024,CIESIN GRID3,multiple data sources,Haut-Katanga_001,0.036431541450054,0.000061861089107,25.411862618000043,-10.306123184999933,25.422009191000029,-10.296034045999932
COD_Haut-Lomami_Kabondo-Dianda_Bukama,Haut-Lomami,Kabondo Dianda,Bukama,COD_Haut-Lomami,COD_Haut-Lomami_Kabondo-Dianda,COD,glucPFMOELN,2025,CIESIN GRID3,multiple data sources,Haut-Lomami_001,3.644956858176254,0.419745543937470,25.497261915000024,-9.727917063999939,26.440391821000048,-8.844881488999931
COD_Haut-Lomami_Kabondo-Dianda_Butumba,Haut-Lomami,Kabondo Dianda,Butumba,COD_Haut-Lomami,COD_Haut-Lomami_Kabondo-Dianda,COD,FWbGIJwFtFw,2025,CIESIN GRID3,multiple data sources,Haut-Lomami_001,3.376547655579932,0.408152562038010,26.043980448000070,-9.486216358999968,26.777358850000041,-8.462460272999976
COD_Haut-Lomami_Kabondo-Dianda_Kabondo-Dianda,Haut-Lomami,Kabondo Dianda,Kabondo Dianda,COD_Haut-Lomami,COD_Haut-Lomami_Kabondo-Dianda,COD,BU8zas1K8mi,2025,CIESIN GRID3,multiple data sources,Haut-Lomami_001,3.269330065066047,0.356281319269224,25.494648723000068,-9.174637578999977,26.271962480000070,-8.288947024999970
COD_Haut-Lomami_Kabondo-Dianda_Kinkondja,Haut-Lomami,Kabondo Dianda,Kinkondja,COD_Haut-Lomami,COD_Haut-Lomami_Kabondo-Dianda,COD,qZdoTKoMddO,2025,CIESIN GRID3,multiple data sources,Haut-Lomami_001,3.911933323184884,0.359357143690345,25.827999376000037,-8.721985897999957,26.863639382000031,-7.979422556999964
COD_Haut-Lomami_Kabondo-Dianda_Lwamba,Haut-Lomami,Kabondo Dianda,Lwamba,COD_Haut-Lomami,COD_Haut-Lomami_Kabondo-Dianda,COD,QZr08cvgmWI,2025,CIESIN GRID3,multiple data sources,Haut-Lomami_001,3.536902116702837,0.381232743470106,26.004531224000061,-8.137407303999964,26.841106379000053,-7.355172959999948
COD_Haut-Lomami_Kabondo-Dianda_Malemba-Nkulu,Haut-Lomami,Kabondo Dianda,Malemba Nkulu,COD_Haut-Lomami,COD_Haut-Lomami_Kabondo-Dianda,COD,N3b4xbGIP6r,2025,CIESIN GRID3,multiple data sources,Haut-Lomami_001,1.939057502125507,0.156801494579682,26.344899289000068,-8.137663315999930,26.994515836000062,-7.717711000999941
COD_Haut-Lomami_Kabondo-Dianda_Mukanga,Haut-Lomami,Kabondo Dianda,Mukanga,COD_Haut-Lomami,COD_Haut-Lomami_Kabondo-Dianda,COD,XdR0dqdFNt4,2025,CIESIN GRID3,multiple data sources,Haut-Lomami_001,3.872212428324158,0.335284096958101,26.544009240000037,-8.776617722999958,27.479859531000045,-7.846222646999934
COD_Haut-Lomami_Kabondo-Dianda_Mulongo,Haut-Lomami,Kabondo Dianda,Mulongo,COD_Haut-Lomami,COD_Haut-Lomami_Kabondo-Dianda,COD,hdDyVXgN46J,2025,CIESIN GRID3,multiple data sources,Haut-Lomami_001,4.020550740292035,0.349383166643889,26.798051903000044,-8.199606321999966,27.856542249000029,-7.486034758999949
COD_Haut-Lomami_Kamina_Baka,Haut-Lomami,Kamina,Baka,COD_Haut-Lomami,COD_Haut-Lomami_Kamina,COD,OyzUIt0IaeY,2025,CIESIN GRID3,multiple data sources,Haut-Lomami_001,0.047699870702088,0.000139636667907,25.010236879000047,-8.731960701999981,25.026283167000031,-8.719183059999978
COD_Haut-Lomami_Kamina_Baka,Haut-Lomami,Kamina,Baka,COD_Haut-Lomami,COD_Haut-Lomami_Kamina,COD,OyzUIt0IaeY,2025,CIESIN GRID3,multiple data sources,Haut-Lomami_001,0.572569008623444,0.016052879806710,25.123683892000031,-8.724467733999973,25.300796622000064,-8.563814565999962
COD_Haut-Lomami_Kamina_Kabongo,Haut-Lomami,Kamina,Kabongo,COD_Haut-Lomami,COD_Haut-Lomami_Kamina,COD,kWcBPRsa7lA,2025,CIESIN GRID3,multiple data sources,Haut-Lomami_001,6.036134123994193,0.779037924209819,25.037682586000074,-8.042607214999975,26.130090431000042,-6.731611916999952
COD_Haut-Lomami_Kamina_Kamina,Haut-Lomami,Kamina,Kamina,COD_Haut-Lomami,COD_Haut-Lomami_Kamina,COD,T0YXktZkPCF,2025,CIESIN GRID3,multiple data sources,Haut-Lomami_001,6.511662181339438,0.801717376566020,24.022541188000048,-9.166408385999944,25.715520470000058,-8.377332071999945
COD_Haut-Lomami_Kamina_Kaniama,Haut-Lomami,Kamina,Kaniama,COD_Haut-Lomami,COD_Haut-Lomami_Kamina,COD,guov7iiEM6c,2025,CIESIN GRID3,multiple data sources,Haut-Lomami_001,7.073346058558977,1.089887719949847,23.634374761000061,-8.840938220999931,24.672481764000054,-6.901683110999954
COD_Haut-Lomami_Kamina_Kayamba,Haut-Lomami,Kamina,Kayamba,COD_Haut-Lomami,COD_Haut-Lomami_Kamina,COD,RonTeRt1of5,2025,CIESIN GRID3,multiple data sources,Haut-Lomami_001,3.493256256243391,0.240937606925134,24.601036883000063,-7.262984545999927,25.304847414000051,-6.622479535999958
COD_Haut-Lomami_Kamina_Kinda,Haut-Lomami,Kamina,Kinda,COD_Haut-Lomami,COD_Haut-Lomami_Kamina,COD,i1aUdilicx5,2025,CIESIN GRID3,multiple data sources,Haut-Lomami_001,6.722425978562041,1.317462296966925,24.016666607000047,-10.123997386999974,25.656076782000071,-8.861495420999972
COD_Haut-Lomami_Kamina_Kitenge,Haut-Lomami,Kamina,Kitenge,COD_Haut-Lomami,COD_Haut-Lomami_Kamina,COD,mSpktJNvGmQ,2025,CIESIN GRID3,multiple data sources,Haut-Lomami_001,6.066124230386592,0.688703897380162,25.272710953000058,-7.423311608999938,26.423240930000077,-6.174958805999950
COD_Haut-Lomami_Kamina_Songa,Haut-Lomami,Kamina,Songa,COD_Haut-Lomami,COD_Haut-Lomami_Kamina,COD,cgc7FkCPcKb,2025,CIESIN GRID3,multiple data sources,Haut-Lomami_001,7.949048245569077,1.261822290233177,24.340125738000040,-8.622437740999942,25.933452563000060,-7.126915714999939
COD_Haut-Uele_Isiro_Aba,Haut-Uele,Isiro,Aba,COD_Haut-Uele,COD_Haut-Uele_Isiro,COD,HU_8tDUOqw2rG,2025,CIESIN,multiple data sources,Haut-Uele_001,3.884056742608080,0.273718834341621,29.892659596000044,3.288575400000070,30.578780300000062,4.213371900000027
COD_Haut-Uele_Isiro_Boma-Mangbetu,Haut-Uele,Isiro,Boma Mangbetu,COD_Haut-Uele,COD_Haut-Uele_Isiro,COD,HU_4tjl3IRnb4,2025,CIESIN,multiple data sources,Haut-Uele_001,2.134752121493776,0.124213789675912,27.586143876000051,1.868732974000068,27.956889100000069,2.471240530000046
COD_Haut-Uele_Isiro_Doruma,Haut-Uele,Isiro,Doruma,COD_Haut-Uele,COD_Haut-Uele_Isiro,COD,HU_CRsa2F8I9k,2025,CIESIN,multiple data sources,Haut-Uele_001,8.333212872099729,1.089976790340015,26.944465768000043,3.780402976000062,28.651353475000064,5.209520600000076
COD_Haut-Uele_Isiro_Dungu,Haut-Uele,Isiro,Dungu,COD_Haut-Uele,COD_Haut-Uele_Isiro,COD,HU_qJrzPxMhiB,2025,CIESIN,multiple data sources,Haut-Uele_001,9.542185674316540,1.537468952723265,28.042490700000030,2.807823900000074,29.828600700000038,4.696877500000028
COD_Haut-Uele_Isiro_Faradje,Haut-Uele,Isiro,Faradje,COD_Haut-Uele,COD_Haut-Uele_Isiro,COD,HU_jKJ6SVmSlR,2025,CIESIN,multiple data sources,Haut-Uele_001,5.948478299927359,0.477954023484061,29.216830700000060,3.259377600000050,30.222150935000059,4.366901663000021
COD_Haut-Uele_Isiro_Gombari,Haut-Uele,Isiro,Gombari,COD_Haut-Uele,COD_Haut-Uele_Isiro,COD,HU_Ejhh9ORsiq,2025,CIESIN,multiple data sources,Haut-Uele_001,5.601704141421193,0.731432939922578,28.277724543000033,2.231553603000066,29.512860800000055,3.480792838000070
COD_Haut-Uele_Isiro_Isiro,Haut-Uele,Isiro,Isiro,COD_Haut-Uele,COD_Haut-Uele_Isiro,COD,HU_MW2Rp9DBQz,2025,CIESIN,multiple data sources,Haut-Uele_001,3.328896855318821,0.265114860563064,26.929678148000050,2.132815100000073,27.707248322000055,2.865984407000042
COD_Haut-Uele_Isiro_Niangara,Haut-Uele,Isiro,Niangara,COD_Haut-Uele,COD_Haut-Uele_Isiro,COD,HU_Ot4YDRkZjT,2025,CIESIN,multiple data sources,Haut-Uele_001,6.473054829941049,0.793489052062659,27.244258375000072,2.935600500000021,28.547657123000079,4.050590758000055
COD_Haut-Uele_Isiro_Pawa,Haut-Uele,Isiro,Pawa,COD_Haut-Uele,COD_Haut-Uele_Isiro,COD,HU_wc0uWanbb2,2025,CIESIN,multiple data sources,Haut-Uele_001,2.641801817407742,0.149489614884434,27.288863504000062,1.992111800000032,27.845000095000046,2.661251603000039
COD_Haut-Uele_Isiro_Rungu,Haut-Uele,Isiro,Rungu,COD_Haut-Uele,COD_Haut-Uele_Isiro,COD,HU_3c40JIFcIv,2025,CIESIN,multiple data sources,Haut-Uele_001,4.813320161240165,0.401556096269810,27.542427402000044,2.348753707000071,28.505703900000071,3.312082500000031
COD_Haut-Uele_Isiro_Wamba,Haut-Uele,Isiro,Wamba,COD_Haut-Uele,COD_Haut-Uele_Isiro,COD,HU_TdjRjkMPMy,2025,CIESIN,multiple data sources,Haut-Uele_001,7.332371034814107,0.553742158053914,27.035930500000063,1.535407358000043,28.368501401000060,2.749640456000066
COD_Haut-Uele_Watsa_Makoro,Haut-Uele,Watsa,Makoro,COD_Haut-Uele,COD_Haut-Uele_Watsa,COD,HU_j5bnGFLmqp,2025,CIESIN,multiple data sources,Haut-Uele_001,3.888700482504393,0.325480638547396,29.666776700000071,2.589880701000027,30.390089742000043,3.392710500000021
COD_Haut-Uele_Watsa_Watsa,Haut-Uele,Watsa,Watsa,COD_Haut-Uele,COD_Haut-Uele_Watsa,COD,HU_5nN79QqhTh,2025,CIESIN,multiple data sources,Haut-Uele_001,5.838712484242041,0.584375558608717,29.218436400000030,2.055439500000034,30.200324963000071,3.351813400000026
COD_Ituri_Aru_Adi,Ituri,Aru,Adi,COD_Ituri,COD_Ituri_Aru,COD,QAjDPUD5eCo,2024,CIESIN GRID3,multiple data sources,Ituri_001,1.972255491890659,0.087743297700645,30.542886668000051,3.277399813000045,30.943946399000026,3.683436000000029
COD_Ituri_Aru_Adja,Ituri,Aru,Adja,COD_Ituri,COD_Ituri_Aru,COD,CLboGR4F3lj,2024,CIESIN GRID3,multiple data sources,Ituri_001,1.758123793264817,0.057299328720362,30.310667203000037,2.898816394000050,30.748805804000028,3.223682476000022
COD_Ituri_Aru_Angumu,Ituri,Aru,Angumu,COD_Ituri,COD_Ituri_Aru,COD,yKlg7zZ2xlH,2024,CIESIN GRID3,multiple data sources,Ituri_001,0.939900565447427,0.020119398421362,30.909943000000055,1.902784699000051,31.180147400000067,2.109479879000048
COD_Ituri_Aru_Ariwara,Ituri,Aru,Ariwara,COD_Ituri,COD_Ituri_Aru,COD,fM8IqjhdeyL,2024,CIESIN GRID3,multiple data sources,Ituri_001,1.666763561677881,0.054189638326977,30.607907172000068,2.995181822000063,30.907367700000066,3.395899900000074
COD_Ituri_Aru_Aru,Ituri,Aru,Aru,COD_Ituri,COD_Ituri_Aru,COD,v8PqffapuVl,2024,CIESIN GRID3,multiple data sources,Ituri_001,1.675678401677186,0.079042570170423,30.548276600000065,2.633257900000046,30.890147100000036,3.025239180000028
COD_Ituri_Aru_Aungba,Ituri,Aru,Aungba,COD_Ituri,COD_Ituri_Aru,COD,DFcltLEKLxj,2024,CIESIN GRID3,multiple data sources,Ituri_001,3.043658447336424,0.103057456161299,30.324368500000048,2.306514964000030,30.809213827000065,2.891498800000022
COD_Ituri_Aru_Biringi,Ituri,Aru,Biringi,COD_Ituri,COD_Ituri_Aru,COD,yS0pmMtanuT,2024,CIESIN GRID3,multiple data sources,Ituri_001,3.648487968581520,0.178717404463309,30.127428043000066,2.377205177000064,30.611201700000038,3.077729125000076
COD_Ituri_Aru_Kambala,Ituri,Aru,Kambala,COD_Ituri,COD_Ituri_Aru,COD,SkEKQLSulmp,2024,CIESIN GRID3,multiple data sources,Ituri_001,2.569627398673507,0.100852999712751,30.185816299000066,2.122732214000052,30.775757031000069,2.519025592000048
COD_Ituri_Aru_Laybo,Ituri,Aru,Laybo,COD_Ituri,COD_Ituri_Aru,COD,n1N4M95juaC,2024,CIESIN GRID3,multiple data sources,Ituri_001,2.466805862397013,0.109250755605823,30.336988300000030,3.071182501000067,30.694983182000044,3.621392314000047
COD_Ituri_Aru_Logo,Ituri,Aru,Logo,COD_Ituri,COD_Ituri_Aru,COD,qqGoQGSp1Dw,2024,CIESIN GRID3,multiple data sources,Ituri_001,1.387352521502301,0.031660623362694,30.795700308000050,2.011405264000075,31.037148524000031,2.304291866000028
COD_Ituri_Aru_Mahagi,Ituri,Aru,Mahagi,COD_Ituri,COD_Ituri_Aru,COD,seNn0NUsKYn,2024,CIESIN GRID3,multiple data sources,Ituri_001,1.448174465420108,0.030216646997474,30.762707234000061,2.188724015000048,31.099130600000024,2.426982600000031
COD_Ituri_Aru_Nyarambe,Ituri,Aru,Nyarambe,COD_Ituri,COD_Ituri_Aru,COD,gyRgzU4sTgY,2024,CIESIN GRID3,multiple data sources,Ituri_001,1.164489954277636,0.039338959626129,30.977984596000056,2.066629600000056,31.277242200000046,2.293215700000076
COD_Ituri_Aru_Rimba,Ituri,Aru,Rimba,COD_Ituri,COD_Ituri_Aru,COD,a2aJcbwnjoK,2024,CIESIN GRID3,multiple data sources,Ituri_001,1.466194485339159,0.038002308241860,30.610310700000070,2.092014800000072,30.887001078000026,2.335165886000027
COD_Ituri_Bunia_Bambu,Ituri,Bunia,Bambu,COD_Ituri,COD_Ituri_Bunia,COD,Uc3GqWS8C0w,2024,CIESIN GRID3,multiple data sources,Ituri_001,1.661218390707242,0.037673189220800,30.126866589000031,1.653048697000031,30.323750000000075,2.043070276000037
COD_Ituri_Bunia_Boga,Ituri,Bunia,Boga,COD_Ituri,COD_Ituri_Bunia,COD,rLadlFjzCh7,2024,CIESIN GRID3,multiple data sources,Ituri_001,2.340340601644947,0.080043837195680,29.718312901000047,0.799806100000069,30.234598899000048,1.165536400000065
COD_Ituri_Bunia_Bunia,Ituri,Bunia,Bunia,COD_Ituri,COD_Ituri_Bunia,COD,GPi6i83o7l6,2024,CIESIN GRID3,multiple data sources,Ituri_001,0.700863063753344,0.009541234252240,30.202283900000054,1.520835600000055,30.327886056000068,1.698608800000045
COD_Ituri_Bunia_Damas,Ituri,Bunia,Damas,COD_Ituri,COD_Ituri_Bunia,COD,ApdB8z3Wrxt,2024,CIESIN GRID3,multiple data sources,Ituri_001,2.693210882794013,0.144940513380337,29.855175300000042,1.982184933000042,30.464644474000067,2.414946500000042
COD_Ituri_Bunia_Drodro,Ituri,Bunia,Drodro,COD_Ituri,COD_Ituri_Bunia,COD,OIhgsXcZf6x,2024,CIESIN GRID3,multiple data sources,Ituri_001,1.381197253237904,0.046478433243347,30.388883565000071,1.591114483000069,30.676507879000042,1.902511300000072
COD_Ituri_Bunia_Fataki,Ituri,Bunia,Fataki,COD_Ituri,COD_Ituri_Bunia,COD,FDNwbfrJhkA,2024,CIESIN GRID3,multiple data sources,Ituri_001,1.553945000642476,0.034269164300909,30.364668200000040,1.770030365000025,30.724245401000076,2.031248008000034
COD_Ituri_Bunia_Gety,Ituri,Bunia,Gety,COD_Ituri,COD_Ituri_Bunia,COD,X8zFJ7DJlRD,2024,CIESIN GRID3,multiple data sources,Ituri_001,0.009321209729856,0.000005210084235,30.365486700000076,1.258493200000032,30.367519900000048,1.262054299000056
COD_Ituri_Bunia_Gety,Ituri,Bunia,Gety,COD_Ituri,COD_Ituri_Bunia,COD,X8zFJ7DJlRD,2024,CIESIN GRID3,multiple data sources,Ituri_001,0.027934457663745,0.000013970769582,30.364915400000029,1.268457900000044,30.373666100000037,1.276007800000059
COD_Ituri_Bunia_Gety,Ituri,Bunia,Gety,COD_Ituri,COD_Ituri_Bunia,COD,X8zFJ7DJlRD,2024,CIESIN GRID3,multiple data sources,Ituri_001,0.012474656259350,0.000003290631333,30.361994500000037,1.281034300000044,30.365182000000061,1.285916000000043
COD_Ituri_Bunia_Gety,Ituri,Bunia,Gety,COD_Ituri,COD_Ituri_Bunia,COD,X8zFJ7DJlRD,2024,CIESIN GRID3,multiple data sources,Ituri_001,0.010904442071160,0.000006841639431,30.355723500000067,1.288896600000044,30.359290800000053,1.292460300000073
COD_Ituri_Bunia_Gety,Ituri,Bunia,Gety,COD_Ituri,COD_Ituri_Bunia,COD,X8zFJ7DJlRD,2024,CIESIN GRID3,multiple data sources,Ituri_001,0.012906877231307,0.000010679604200,30.360060600000054,1.291192000000024,30.364572100000032,1.294967500000041
COD_Ituri_Bunia_Gety,Ituri,Bunia,Gety,COD_Ituri,COD_Ituri_Bunia,COD,X8zFJ7DJlRD,2024,CIESIN GRID3,multiple data sources,Ituri_001,0.023772456906156,0.000018897934230,30.361254199000030,1.293380100000036,30.371140800000035,1.297689300000059
COD_Ituri_Bunia_Gety,Ituri,Bunia,Gety,COD_Ituri,COD_Ituri_Bunia,COD,X8zFJ7DJlRD,2024,CIESIN GRID3,multiple data sources,Ituri_001,0.007063473677298,0.000003480848443,30.371191800000076,1.296160799000063,30.372935200000029,1.298877200000049
COD_Ituri_Bunia_Gety,Ituri,Bunia,Gety,COD_Ituri,COD_Ituri_Bunia,COD,X8zFJ7DJlRD,2024,CIESIN GRID3,multiple data sources,Ituri_001,0.010532024791859,0.000004956882783,30.371328600000027,1.301100200000064,30.375689900000054,1.303130100000033
COD_Ituri_Bunia_Gety,Ituri,Bunia,Gety,COD_Ituri,COD_Ituri_Bunia,COD,X8zFJ7DJlRD,2024,CIESIN GRID3,multiple data sources,Ituri_001,0.006733856101111,0.000002557309708,30.375582600000030,1.304100800000072,30.378189700000064,1.305934900000068
COD_Ituri_Bunia_Gety,Ituri,Bunia,Gety,COD_Ituri,COD_Ituri_Bunia,COD,X8zFJ7DJlRD,2024,CIESIN GRID3,multiple data sources,Ituri_001,0.004435912515778,0.000001024781954,30.378334500000051,1.305433500000049,30.379992100000038,1.306717900000024
COD_Ituri_Bunia_Gety,Ituri,Bunia,Gety,COD_Ituri,COD_Ituri_Bunia,COD,X8zFJ7DJlRD,2024,CIESIN GRID3,multiple data sources,Ituri_001,0.002427295936386,0.000000378142128,30.381102600000077,1.306656300000043,30.382062800000028,1.307208700000047
COD_Ituri_Bunia_Gety,Ituri,Bunia,Gety,COD_Ituri,COD_Ituri_Bunia,COD,X8zFJ7DJlRD,2024,CIESIN GRID3,multiple data sources,Ituri_001,2.430226868649121,0.135416270423990,29.896856500000069,1.001510602000053,30.494837600000039,1.461395900000070
COD_Ituri_Bunia_Jiba,Ituri,Bunia,Jiba,COD_Ituri,COD_Ituri_Bunia,COD,mgcXmrrvCZr,2024,CIESIN GRID3,multiple data sources,Ituri_001,0.993749611683294,0.028234669016987,30.591419309000059,1.676576122000029,30.821398763000047,1.933089700000039
